iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
USA,North America,United States,10/30/2021,46003644,34292,72208,743667,372,1328.429,138184.323,103.005,216.896,2233.804,1.117,3.99,0.98,12152,36.502,42764,128.453,,,36951,110.992,629485785,1056004,1890.83,3.172,1370353,4.116,0.05,20,tests performed,429915758,221634914,196080341,21921728,815806,1334501,129.49,66.76,59.06,6.6,4019,258362,0.078,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,10/31/2021,46035963,32319,74087,743900,233,1325.429,138281.401,97.079,222.54,2234.504,0.7,3.981,0.99,12092,36.322,42511,127.693,,,36673,110.157,630102517,616732,1892.682,1.853,1367584,4.108,0.05,20,tests performed,430351281,221735282,196151017,22187406,435523,1329494,129.62,66.79,59.08,6.68,4004,257263,0.077,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,869842.2,16.13,18.67,2612.80509
USA,North America,United States,11/1/2021,46149215,113252,74184.286,745181,1281,1297.857,138621.584,340.183,222.832,2238.352,3.848,3.898,0.99,12108,36.37,42623,128.03,,,36143,108.565,631163250,1060733,1895.869,3.186,1353478,4.066,0.05,20,tests performed,431808441,222020200,196346818,23165862,1457160,1320844,130.06,66.87,59.14,6.98,3978,254693,0.077,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/2/2021,46217948,68733,74480.857,746450,1269,1253.714,138828.042,206.458,223.723,2242.163,3.812,3.766,0.99,11947,35.886,42290,127.029,,,36058,108.31,632805609,1642359,1900.802,4.933,1347653,4.048,0.051,19.6,tests performed,433302417,222304523,196535668,24195660,1493976,1312737,130.51,66.96,59.2,7.29,3954,252712,0.076,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/3/2021,46303542,85594,72055.857,748409,1959,1240,139085.147,257.105,216.439,2248.048,5.884,3.725,1,11767,35.345,41982,126.104,,,35886,107.793,634703624,1898015,1906.503,5.701,1360894,4.088,0.051,19.6,tests performed,434857981,222616656,196728148,25256349,1555564,1304577,130.98,67.05,59.25,7.61,3929,253396,0.076,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/4/2021,46384979,81437,72961.857,749611,1202,1148.429,139329.765,244.618,219.161,2251.658,3.611,3.45,1.02,11555,34.709,41356,124.224,,,35754,107.397,636461251,1757627,1911.783,5.28,1369833,4.115,0.052,19.2,tests performed,436487044,222968303,196923588,26349012,1629063,1308930,131.47,67.16,59.31,7.94,3942,261088,0.079,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/5/2021,46481836,96857,73212,751742,2131,1206.714,139620.701,290.936,219.912,2258.059,6.401,3.625,1.02,11341,34.066,40944,122.986,,,35648,107.078,638056113,1594862,1916.573,4.791,1375190,4.131,0.052,19.2,tests performed,438391287,223423577,197153751,27579037,1904243,1327334,132.04,67.29,59.38,8.31,3998,279403,0.084,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/6/2021,46516692,34856,73292.571,752205,463,1219.714,139725.4,104.699,220.154,2259.45,1.391,3.664,1.03,11231,33.735,40175,120.676,,,35537,106.745,639171446,1115333,1919.923,3.35,1383666,4.156,0.053,18.9,tests performed,439421805,223813597,197271748,28107450,1030518,1358007,132.35,67.41,59.42,8.47,4090,311240,0.094,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/7/2021,46553517,36825,73936.286,752404,199,1214.857,139836.014,110.614,222.088,2260.048,0.598,3.649,1.04,11210,33.672,40471,121.566,,,35715,107.28,640005629,834183,1922.429,2.506,1414730,4.25,0.053,18.9,tests performed,439974603,224041721,197342423,28365573,552798,1374760,132.52,67.48,59.44,8.54,4141,329491,0.099,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,879980,16.15,18.09,2643.2567
USA,North America,United States,11/8/2021,46664264,110747,73578.429,753664,1260,1211.857,140168.673,332.658,221.013,2263.833,3.785,3.64,1.04,11332,34.039,41348,124.2,,,36202,108.742,641240715,1235086,1926.139,3.71,1439638,4.324,0.053,18.9,tests performed,441431383,224513754,197515849,29186419,1456780,1374706,132.96,67.62,59.49,8.79,4141,356222,0.107,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/9/2021,46742626,78362,74954,755091,1427,1234.429,140404.054,235.381,225.145,2268.119,4.286,3.708,1.05,11356,34.111,41730,125.347,,,36543,109.767,643094410,1853695,1931.707,5.568,1469829,4.415,0.054,18.5,tests performed,443061157,225037115,197682461,30133013,1629774,1394106,133.45,67.78,59.54,9.08,4199,390370,0.118,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/10/2021,46837695,95069,76307.571,756770,1679,1194.429,140689.619,285.565,229.21,2273.162,5.043,3.588,1.07,11289,33.91,41810,125.588,,,36751,110.392,644908001,1813591,1937.155,5.448,1457768,4.379,0.055,18.2,tests performed,444821645,225611517,197853291,31154688,1760488,1423381,133.98,67.95,59.59,9.38,4287,427837,0.129,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/11/2021,46895337,57642,72908.286,757642,872,1147.286,140862.762,173.143,219,2275.782,2.619,3.446,1.08,11280,33.883,41717,125.308,,,37030,111.23,646628252,1720251,1942.322,5.167,1452429,4.363,0.056,17.9,tests performed,446418053,226161751,198007297,32052662,1596408,1418716,134.46,68.12,59.64,9.65,4273,456207,0.137,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/12/2021,47038839,143502,79571.857,760102,2460,1194.286,141293.809,431.047,239.015,2283.171,7.389,3.587,1.13,11271,33.855,41632,125.053,,,37331,112.134,648105805,1477553,1946.76,4.438,1435670,4.312,0.058,17.2,tests performed,448402071,226802256,198207143,33204657,1984018,1430112,135.06,68.31,59.7,10,4307,482668,0.145,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/13/2021,47082788,43949,80870.857,760662,560,1208.143,141425.822,132.013,242.917,2284.853,1.682,3.629,1.12,11296,33.931,41371,124.269,,,37795,113.527,649215685,1109880,1950.094,3.334,1434891,4.31,0.058,17.2,tests performed,449573471,227337733,198310289,33740157,1171400,1450238,135.41,68.47,59.73,10.16,4368,503448,0.152,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/14/2021,47114699,31911,80168.857,760856,194,1207.429,141521.675,95.853,240.809,2285.436,0.583,3.627,1.11,11264,33.834,41871,125.771,,,38105,114.459,649990509,774824,1952.421,2.327,1426411,4.285,0.059,16.9,tests performed,450150623,227578027,198371035,34018594,577152,1453717,135.58,68.55,59.75,10.25,4379,505187,0.152,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,890680.8,16.18,19,2675.399432
USA,North America,United States,11/15/2021,47248739,134040,83496.429,762164,1308,1214.286,141924.3,402.625,250.804,2289.365,3.929,3.647,1.11,11534,34.645,43285,130.018,,,38431,115.438,651239492,1248983,1956.173,3.752,1428397,4.291,0.06,16.7,tests performed,451695660,228039696,198538689,34941045,1545037,1466325,136.05,68.68,59.8,10.52,4417,503706,0.152,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/16/2021,47336007,87268,84768.714,763496,1332,1200.714,142186.433,262.133,254.626,2293.366,4.001,3.607,1.12,11599,34.841,44006,132.184,,,39079,117.384,653078411,1838919,1961.697,5.524,1426286,4.284,0.06,16.7,tests performed,453371026,228529114,198706538,35967511,1675366,1472838,136.55,68.83,59.85,10.83,4436,498857,0.15,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/17/2021,47448845,112838,87307.143,765142,1646,1196,142525.373,338.939,262.25,2298.31,4.944,3.593,1.12,11665,35.039,44369,133.274,,,39744,119.382,655024538,1946127,1967.542,5.846,1445220,4.341,0.061,16.4,tests performed,455124183,229037135,198879829,37047277,1753157,1471791,137.08,68.99,59.9,11.16,4433,489374,0.147,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/18/2021,47558680,109835,94763.286,766493,1351,1264.429,142855.292,329.919,284.647,2302.368,4.058,3.798,1.13,11792,35.42,45095,135.455,,,40603,121.962,656902336,1877798,1973.183,5.64,1467726,4.409,0.061,16.4,tests performed,456905170,229545477,199051839,38156466,1780987,1498160,137.62,69.14,59.95,11.49,4512,483389,0.146,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/19/2021,47685548,126868,92387,768283,1790,1168.714,143236.374,381.082,277.509,2307.745,5.377,3.511,1.11,11823,35.514,45157,135.641,,,41008,123.179,658555235,1652899,1978.148,4.965,1492776,4.484,0.061,16.4,tests performed,458970548,230129839,199247699,39449854,2065378,1509782,138.24,69.31,60.01,11.88,4547,475369,0.143,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/20/2021,47730908,45360,92588.571,768734,451,1153.143,143372.625,136.251,278.115,2309.099,1.355,3.464,1.08,11785,35.399,44825,134.644,,,41392,124.332,659689627,1134392,1981.555,3.407,1496277,4.494,0.062,16.1,tests performed,460199389,230589957,199348907,40121305,1228841,1517988,138.61,69.45,60.04,12.08,4572,464603,0.14,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/21/2021,47770737,39829,93719.714,768950,216,1156.286,143492.262,119.637,281.512,2309.748,0.649,3.473,1.05,11973,35.964,45373,136.29,,,41819,125.615,660449071,759444,1983.836,2.281,1494080,4.488,0.063,15.9,tests performed,460841295,230796510,199409193,40497709,641906,1527239,138.8,69.52,60.06,12.2,4600,459783,0.138,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,900125.4,16.18,16.54,2703.76883
USA,North America,United States,11/22/2021,47915356,144619,95231,770211,1261,1149.571,143926.664,434.402,286.052,2313.536,3.788,3.453,1.02,12296,36.934,46834,140.679,,,42567,127.861,661602156,1153085,1987.3,3.464,1480381,4.447,0.063,15.9,tests performed,462646764,231287190,199581239,41646497,1805469,1564443,139.35,69.66,60.11,12.54,4712,463928,0.14,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/23/2021,48006702,91346,95813.571,771585,1374,1155.571,144201.046,274.382,287.802,2317.663,4.127,3.471,0.99,12329,37.033,47702,143.286,,,43166,129.661,663225803,1623647,1992.177,4.877,1449627,4.354,0.065,15.4,tests performed,464429007,231778973,199747544,42777756,1782243,1579712,139.88,69.81,60.16,12.88,4758,464266,0.14,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/24/2021,48118280,111578,95633.571,773295,1710,1164.714,144536.201,335.155,287.261,2322.8,5.136,3.499,0.96,12448,37.391,47900,143.881,,,43629,131.051,664880348,1654545,1997.147,4.97,1407973,4.229,0.066,15.2,tests performed,465807237,232182157,199902573,43605764,1378230,1526151,140.3,69.93,60.21,13.13,4597,449289,0.135,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/25/2021,48157599,39319,85559.857,773766,471,1039,144654.306,118.105,257.002,2324.214,1.415,3.121,0.93,12471,37.46,47296,142.066,,,43698,131.259,665635045,754697,1999.414,2.267,1247530,3.747,0.069,14.5,tests performed,465834904,232191051,199907720,43619293,27667,1275676,140.31,69.94,60.21,13.14,3842,377939,0.114,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/26/2021,48211021,53422,75067.571,774138,372,836.429,144814.773,160.467,225.486,2325.332,1.117,2.512,0.95,12654,38.01,48188,144.746,,,43394,130.346,666397732,762687,2001.705,2.291,1120357,3.365,0.072,13.9,tests performed,467037392,232503205,200084652,44336622,1202488,1152406,140.67,70.03,60.26,13.35,3471,339052,0.102,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/27/2021,48237561,26540,72379,774450,312,816.571,144894.493,79.72,217.41,2326.269,0.937,2.453,1.04,12849,38.595,49068,147.389,,,44186,132.725,667302201,904469,2004.422,2.717,1087511,3.267,0.075,13.3,tests performed,467928179,232723735,200284085,44810507,890787,1104113,140.94,70.1,60.32,13.5,3326,304825,0.092,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/28/2021,48280708,43147,72853,774696,246,820.857,145024.097,129.604,218.834,2327.008,0.739,2.466,1.15,13105,39.364,50165,150.684,,,44801,134.572,668119616,817415,2006.877,2.455,1095792,3.292,0.075,13.3,tests performed,468516773,232866238,200431854,45110471,588594,1096497,141.12,70.14,60.37,13.59,3303,295675,0.089,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,910477.4,16.2,18.12,2734.863847
USA,North America,United States,11/29/2021,48467007,186299,78807.286,776632,1936,917.286,145583.696,559.599,236.719,2332.823,5.815,2.755,1.24,13379,40.187,51812,155.631,,,45340,136.191,669466747,1347131,2010.924,4.046,1123513,3.375,0.076,13.2,tests performed,470171698,233222044,200793434,46056021,1654925,1074991,141.61,70.25,60.48,13.87,3238,276408,0.083,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,11/30/2021,48584112,117105,82487.143,778270,1638,955,145935.453,351.756,247.772,2337.743,4.92,2.869,1.26,13545,40.686,52643,158.127,,,45901,137.876,671330317,1863570,2016.521,5.598,1157788,3.478,0.078,12.8,tests performed,472085690,233628573,201185299,47180663,1913992,1093812,142.19,70.37,60.6,14.21,3295,264229,0.08,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/1/2021,48721220,137108,86134.286,780325,2055,1004.286,146347.293,411.841,258.728,2343.916,6.173,3.017,1.27,13671,41.065,53310,160.131,,,46673,140.195,673275026,1944709,2022.363,5.841,1199240,3.602,0.079,12.7,tests performed,474227717,234088571,201595061,48457840,2142027,1202926,142.84,70.51,60.72,14.6,3623,272345,0.082,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/2/2021,48860072,138852,100353.286,784229,3904,1494.714,146764.373,417.079,301.438,2355.643,11.727,4.49,1.27,13772,41.368,53586,160.96,,,47527,142.76,675301192,2026166,2028.449,6.086,1380878,4.148,0.076,13.2,tests performed,476377308,234536768,201989741,49772786,2149591,1506058,143.48,70.64,60.84,14.99,4536,335102,0.101,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/3/2021,49018691,158619,115381.429,785808,1579,1667.143,147240.828,476.455,346.579,2360.386,4.743,5.008,1.25,13888,41.716,54392,163.381,,,49644,149.119,677221403,1920211,2034.217,5.768,1546239,4.645,0.074,13.5,tests performed,478801223,235024275,202481831,51225368,2423915,1680547,144.21,70.79,60.99,15.43,5062,360153,0.108,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/4/2021,49085032,66341,121067.286,786478,670,1718.286,147440.101,199.273,363.658,2362.398,2.013,5.161,1.21,13942,41.879,54572,163.922,,,50493,151.669,678582170,1360767,2038.304,4.087,1611424,4.84,0.073,13.7,tests performed,480274752,235325835,202934302,51948237,1473529,1763796,144.66,70.88,61.12,15.65,5312,371729,0.112,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/5/2021,49140212,55180,122786.286,786865,387,1738.429,147605.849,165.748,368.822,2363.561,1.162,5.222,1.17,14149,42.5,55670,167.22,,,51297,154.084,679396579,814409,2040.75,2.446,1610995,4.839,0.074,13.5,tests performed,481001180,235491603,203123905,52321437,726428,1783487,144.88,70.93,61.18,15.76,5372,375052,0.113,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,922426.4,16.25,20.76,2770.755884
USA,North America,United States,12/6/2021,49317900,177688,121556.143,788282,1417,1664.286,148139.582,533.734,365.127,2367.817,4.256,4.999,1.14,14455,43.419,57447,172.558,,,51847,155.736,680669361,1272782,2044.574,3.823,1600373,4.807,0.074,13.5,tests performed,482820956,235882098,203449838,53429471,1819776,1807037,145.42,71.05,61.28,16.09,5443,380008,0.114,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/7/2021,49431162,113262,121007.143,789846,1564,1653.714,148479.795,340.213,363.478,2372.515,4.698,4.967,1.13,14771,44.369,58938,177.036,,,52788,158.563,682595980,1926619,2050.361,5.787,1609380,4.834,0.073,13.7,tests performed,484718687,236285006,203791733,54587517,1897731,1804714,146,71.17,61.38,16.44,5436,379490,0.114,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/8/2021,49581069,149907,122835.571,791662,1816,1619.571,148930.081,450.286,368.97,2377.97,5.455,4.865,1.12,14901,44.759,59721,179.388,,,53647,161.143,684629132,2033152,2056.468,6.107,1622015,4.872,0.072,13.9,tests performed,486630927,236692643,204144881,55745433,1912240,1771887,146.57,71.29,61.49,16.79,5337,372010,0.112,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/9/2021,49705598,124529,120789.429,793234,1572,1286.429,149304.138,374.056,362.824,2382.692,4.722,3.864,1.11,14992,45.033,60371,181.341,,,54693,164.285,686531574,1902442,2062.182,5.714,1604340,4.819,0.071,14.1,tests performed,488540165,237097341,204485278,56915942,1909238,1737551,147.15,71.41,61.59,17.14,5233,365796,0.11,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/10/2021,49863800,158202,120729.857,795034,1800,1318,149779.34,475.202,362.645,2388.099,5.407,3.959,1.11,15236,45.765,61162,183.717,,,55244,165.94,688374113,1842539,2067.717,5.535,1593244,4.786,0.071,14.1,tests performed,490634183,237521718,204882658,58193335,2094018,1690423,147.78,71.54,61.71,17.53,5092,356778,0.107,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/11/2021,49920383,56583,119335.857,795634,600,1308,149949.302,169.962,358.457,2389.901,1.802,3.929,1.11,15326,46.036,60921,182.993,,,55620,167.07,689673398,1299285,2071.62,3.903,1584461,4.759,0.071,14.1,tests performed,491885460,237788906,205219588,58843563,1251277,1658673,148.15,71.62,61.81,17.72,4996,351867,0.106,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/12/2021,49972687,52304,118925,795986,352,1303,150106.411,157.109,357.223,2390.958,1.057,3.914,1.1,15595,46.844,61722,185.399,,,56020,168.271,690479001,805603,2074.039,2.42,1583203,4.756,0.071,14.1,tests performed,492512880,237940499,205349355,59192063,627420,1644529,148.34,71.67,61.85,17.83,4953,349842,0.105,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,935047,16.3,21.49,2808.665251
USA,North America,United States,12/13/2021,50158180,185493,120040,797394,1408,1301.714,150663.589,557.178,360.572,2395.187,4.229,3.91,1.09,15914,47.802,63084,189.49,,,55868,167.815,691821548,1342547,2078.072,4.033,1593170,4.786,0.072,13.9,tests performed,494119179,238288137,205628697,60177091,1606299,1614032,148.83,71.77,61.93,18.13,4861,343720,0.104,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/14/2021,50273209,115029,120292.429,798944,1550,1299.714,151009.11,345.521,361.331,2399.843,4.656,3.904,1.11,15993,48.039,63244,189.97,,,55601,167.013,693776245,1954697,2083.944,5.871,1597181,4.798,0.074,13.5,tests performed,495821889,238655186,205915476,61233193,1702710,1586172,149.34,71.88,62.02,18.44,4777,338597,0.102,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/15/2021,50416838,143629,119395.571,801197,2253,1362.143,151440.538,431.428,358.637,2406.611,6.767,4.092,1.14,15896,47.748,63229,189.925,,,55442,166.535,695879115,2102870,2090.26,6.317,1607140,4.827,0.077,13,tests performed,497525669,239033700,206176601,62303710,1703780,1556392,149.85,72,62.1,18.77,4688,334437,0.101,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/16/2021,50558566,141728,121852.571,802490,1293,1322.286,151866.256,425.718,366.017,2410.495,3.884,3.972,1.18,15909,47.787,63105,189.553,,,55277,166.039,697958027,2078912,2096.505,6.245,1632350,4.903,0.081,12.3,tests performed,499201351,239423751,206346756,63425886,1675682,1523027,150.36,72.11,62.15,19.1,4587,332344,0.1,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/17/2021,50751218,192652,126774,804341,1851,1329.571,152444.939,578.682,380.8,2416.055,5.56,3.994,1.23,15941,47.883,63090,189.508,,,55249,165.955,699938946,1980919,2102.455,5.95,1652119,4.963,0.085,11.8,tests performed,501119893,239856902,206599407,64660937,1918542,1497959,150.94,72.24,62.23,19.48,4512,333598,0.1,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/18/2021,50830980,79762,130085.286,804985,644,1335.857,152684.525,239.587,390.746,2417.989,1.934,4.013,1.26,15906,47.778,62004,186.246,,,55246,165.946,701413877,1474931,2106.885,4.43,1677211,5.038,0.089,11.2,tests performed,502235837,240145136,206762591,65326356,1115944,1478625,151.27,72.33,62.28,19.68,4454,336604,0.101,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/19/2021,50920180,89200,135356.143,805282,297,1328,152952.461,267.936,406.579,2418.881,0.892,3.989,1.29,15983,48.009,62545,187.871,,,55367,166.31,702449556,1035679,2109.996,3.111,1710079,5.137,0.093,10.8,tests performed,502873080,240314498,206844393,65712726,637243,1480029,151.46,72.38,62.3,19.79,4458,339143,0.102,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,946463.4,16.33,19.31,2842.957481
USA,North America,United States,12/20/2021,51160228,240048,143149.714,806861,1579,1352.429,153673.51,721.049,429.989,2423.624,4.743,4.062,1.31,16210,48.691,63764,191.532,,,55960,168.091,703998167,1548611,2114.648,4.652,1739517,5.225,0.099,10.1,tests performed,504700638,240756772,207071318,66872406,1827558,1511637,152.01,72.52,62.37,20.14,4553,352662,0.106,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/21/2021,51339631,179403,152346,808813,1952,1409.857,154212.395,538.885,457.612,2429.487,5.863,4.235,1.35,16148,48.505,64086,192.5,,,56671,170.227,706182942,2184775,2121.21,6.563,1772385,5.324,0.11,9.1,tests performed,506656381,241224200,207314085,68118355,1955743,1547785,152.6,72.66,62.44,20.52,4662,367002,0.111,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
USA,North America,United States,12/22/2021,51583381,243750,166649,813001,4188,1686.286,154944.564,732.169,500.575,2442.067,12.58,5.065,1.41,16251,48.814,65048,195.389,,,57802,173.624,708573618,2390676,2128.392,7.181,1813500,5.447,0.123,8.1,tests performed,508503872,241671376,207553024,69281668,1847491,1568315,153.16,72.79,62.51,20.87,4724,376811,0.113,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,,,,
